,deniosed_signal,model_output,ground_truth
530,5.419292333290975,5.794188499450684,5.951056516295155
531,6.313336722152336,5.7083635330200195,5.929776485888252
532,5.250719993431472,5.710284233093262,5.904827052466019
533,6.488329009629269,5.654506206512451,5.876306680043864
534,6.452818167421212,5.620660305023193,5.844327925502014
535,7.798218307534427,5.671802520751953,5.809016994374949
536,7.000010226204868,5.813909530639648,5.770513242775789
537,5.637617535626672,5.827880859375,5.728968627421414
538,5.879435167711652,5.826555252075195,5.684547105928689
539,6.4343660924937085,5.813536643981934,5.637423989748693
540,6.516135528628142,5.811413288116455,5.587785252292474
541,6.629615965157063,5.760836124420166,5.535826794978995
542,5.980625459865353,5.750221252441406,5.481753674101717
543,6.638279981917996,5.75742244720459,5.425779291565078
544,5.673119265026367,5.791126728057861,5.368124552684674
545,6.248422912078919,5.750030040740967,5.309016994374947
546,6.1120327346800805,5.735769748687744,5.248689887164858
547,5.361799002020573,5.702770233154297,5.187381314585725
548,6.250599859800285,5.640655517578125,5.125333233564302
549,5.981385822371057,5.6196393966674805,5.062790519529314
550,5.942490139823307,5.642458915710449,5.000000000000005
551,5.827378821732418,5.617198944091797,4.937209480470688
552,5.659921396338531,5.589790344238281,4.874666766435701
553,6.337263853074324,5.599625587463379,4.812618685414278
554,6.0772161877151225,5.626151084899902,4.751310112835144
555,5.213725734043261,5.638211250305176,4.690983005625055
556,5.4808060244410814,5.55313777923584,4.631875447315329
557,4.696483861121392,5.505951404571533,4.5742207084349245
558,5.1787094506792215,5.364085674285889,4.518246325898286
559,4.790744955661207,5.1823883056640625,4.464173205021007
560,4.427972937647225,4.946131706237793,4.412214747707528
561,4.860492677964779,4.781615734100342,4.362576010251309
562,4.581428097471966,4.673370838165283,4.315452894071313
563,4.74308851319845,4.6352338790893555,4.271031372578587
564,4.664257672293012,4.562096118927002,4.229486757224213
565,3.9926096174059644,4.540356636047363,4.1909830056250525
566,4.454819367452901,4.425033092498779,4.1556720744979865
567,4.134579994541721,4.352128982543945,4.1236933199561365
568,4.6582582003397,4.256650924682617,4.095172947533983
569,3.8892246741056318,4.274823188781738,4.070223514111749
570,4.336032886780996,4.122354984283447,4.0489434837048455
571,3.8269404302477574,4.174543857574463,4.031416838871369
572,3.6767648305873246,4.052914619445801,4.017712749271312
573,4.416068390897268,3.9624834060668945,4.007885298685522
574,4.217024131735181,3.9621009826660156,4.001973271571728
575,3.296227376098723,4.01539421081543,4.0
576,3.513164625083661,3.851011276245117,4.001973271571728
577,4.068626313547975,3.792487144470215,4.007885298685522
578,4.287173393775487,3.8546581268310547,4.017712749271311
579,2.680757514342267,3.8720650672912598,4.031416838871368
580,3.5029136088876127,3.7069802284240723,4.048943483704846
581,3.9034094866242497,3.705167770385742,4.070223514111746
582,4.1184215063370315,3.757258415222168,4.09517294753398
583,4.066936838638579,3.7939395904541016,4.1236933199561365
584,4.361257228698022,3.783984661102295,4.155672074497984
585,3.8969024718715066,3.9529294967651367,4.190983005625048
586,5.7326672877274785,3.9703922271728516,4.229486757224213
587,2.874132399133841,4.513288497924805,4.271031372578588
588,4.021050176065287,4.31973123550415,4.315452894071308
589,4.534783546858954,4.27693510055542,4.36257601025131
590,4.3673761258335935,4.321173667907715,4.412214747707528
591,3.8540623194791923,4.37003231048584,4.464173205021002
592,5.138360689945811,3.9764838218688965,4.518246325898286
593,4.895337475855176,4.351778030395508,4.574220708434925
594,3.5547172378142946,4.5199713706970215,4.6318754473153225
595,2.2657329680397607,4.322470188140869,4.69098300562505
596,3.555603300817749,4.1220903396606445,4.751310112835145
597,4.078997418596809,4.045979976654053,4.812618685414272
598,4.428679694130099,3.8633227348327637,4.874666766435695
599,4.70207268555821,3.8356399536132812,4.937209480470689
600,4.205900466875659,4.069875717163086,4.999999999999998
601,5.029991338473369,4.14893913269043,5.062790519529308
602,3.697479604127537,4.4305620193481445,5.1253332335643025
603,4.696036347494739,4.316483020782471,5.187381314585726
604,4.9428187876074565,4.38706111907959,5.248689887164852
605,4.964131903054417,4.479243278503418,5.3090169943749475
606,5.8277701598798135,4.62744140625,5.368124552684675
607,4.319804740427952,4.906240463256836,5.425779291565072
608,4.454002988234008,4.888733863830566,5.481753674101712
609,4.352097248114217,4.808665752410889,5.535826794978996
610,5.040569312483305,4.675974369049072,5.587785252292469
611,5.5191519785757714,4.717873573303223,5.637423989748688
612,4.809844336129807,4.7404890060424805,5.68454710592869
613,5.583271485402175,4.795259475708008,5.72896862742141
614,5.536915018679625,5.0277838706970215,5.7705132427757855
615,6.614153365740027,5.199997901916504,5.80901699437495
616,6.607255117588586,5.491796493530273,5.844327925502015
617,5.525521898651648,5.635790824890137,5.876306680043862
618,4.453986832719536,5.654519081115723,5.904827052466019
619,5.110928847066038,5.529264450073242,5.929776485888253
620,6.319185322582018,5.460483551025391,5.951056516295153
621,5.347337146554405,5.466732978820801,5.968583161128631
622,4.804254037353466,5.290534973144531,5.982287250728688
623,5.914165785446476,5.159961700439453,5.9921147013144775
624,6.218569158301195,5.370741844177246,5.998026728428272
625,5.9790244919470625,5.525355339050293,6.0
626,5.240964095712129,5.5038557052612305,5.998026728428272
627,6.66161518024874,5.4667205810546875,5.992114701314478
628,5.957679538599761,5.662450313568115,5.982287250728688
629,5.747882864344694,5.6627960205078125,5.968583161128631
630,6.264013729514482,5.618551731109619,5.951056516295155
631,6.7072638136768665,5.653800010681152,5.929776485888252
632,6.347447750581871,5.753244876861572,5.904827052466019
633,7.0517328304226,5.739863395690918,5.876306680043864
634,6.011048045910387,5.798456192016602,5.844327925502014
635,5.471800502932165,5.799534320831299,5.809016994374949
636,6.360302008811103,5.759275436401367,5.770513242775789
637,5.738352344333079,5.742981910705566,5.728968627421414
638,6.2009364716704,5.696811676025391,5.684547105928689
639,5.021433731812043,5.634355545043945,5.637423989748694
640,6.0142608665817985,5.520218372344971,5.587785252292474
641,6.709359951708288,5.579438209533691,5.535826794978995
642,5.01405190792255,5.649604797363281,5.481753674101717
643,5.705288517022573,5.5626678466796875,5.425779291565078
644,6.301025228795071,5.511887550354004,5.368124552684674
645,5.564326448465224,5.637079238891602,5.3090169943749475
646,5.577514355068906,5.586421489715576,5.248689887164859
647,4.820067851601449,5.457592010498047,5.187381314585725
648,5.471757273617997,5.391932010650635,5.125333233564302
649,4.466244144220654,5.359588623046875,5.062790519529314
650,5.742298750139603,5.050576210021973,4.999999999999998
651,5.1009468857311004,5.13606071472168,4.937209480470688
652,4.958799841185821,5.055682182312012,4.874666766435702
653,4.637838443405576,5.05244779586792,4.812618685414278
654,4.32837864060299,4.888638019561768,4.751310112835145
655,5.497858089447953,4.812326908111572,4.690983005625056
656,4.065068643113649,4.83323335647583,4.631875447315329
657,4.560558839568043,4.617510795593262,4.5742207084349245
658,5.333448095372735,4.5389885902404785,4.518246325898286
659,4.290600477786591,4.735246658325195,4.464173205021007
660,5.613003723646055,4.675961494445801,4.412214747707528
661,4.764914299060303,4.800296306610107,4.362576010251309
662,3.9297395725856634,4.860862731933594,4.3154528940713135
663,3.742219832500903,4.705713748931885,4.271031372578588
664,4.35467898046147,4.391225814819336,4.229486757224213
665,4.924573707935232,4.385444164276123,4.1909830056250525
666,5.233577316459159,4.295846939086914,4.155672074497987
667,3.621911192364016,4.484375953674316,4.1236933199561365
668,5.032586521016427,4.370309352874756,4.095172947533983
669,4.306505021421443,4.601693153381348,4.070223514111749
670,3.4770364433139394,4.554293632507324,4.0489434837048455
671,3.018089781899323,4.283102035522461,4.031416838871369
672,2.6994647775768064,3.91567325592041,4.017712749271312
673,4.054898328347447,3.8164148330688477,4.007885298685522
674,3.913077454225951,3.674899101257324,4.001973271571728
675,4.522382627221777,3.645206928253174,4.0
676,3.202599421637361,3.857069492340088,4.001973271571728
677,3.6819456136585638,3.812014102935791,4.007885298685522
678,4.818900383168662,3.8357291221618652,4.017712749271311
679,2.9162535342636913,4.059473991394043,4.031416838871368
680,2.6469970913243754,3.919306755065918,4.048943483704846
681,3.444854732115568,3.705350875854492,4.070223514111746
682,3.40837452397452,3.703420639038086,4.095172947533979
683,3.1942976939397734,3.6646604537963867,4.1236933199561365
684,3.564818516462826,3.446335792541504,4.155672074497983
685,4.2405073414867935,3.495788097381592,4.190983005625048
686,4.667459776529796,3.6739211082458496,4.229486757224213
687,3.3157837779913377,3.9260435104370117,4.271031372578588
688,4.565164691171526,3.8669686317443848,4.315452894071308
689,3.9726573953487323,4.074995040893555,4.362576010251309
690,4.290736195578939,4.090600967407227,4.412214747707528
691,5.2950796971605865,4.1064863204956055,4.464173205021002
692,4.830288398392686,4.364658355712891,4.518246325898286
693,4.5921542162585665,4.5602264404296875,4.5742207084349245
694,4.349633074180976,4.553534507751465,4.6318754473153225
695,4.351197452360206,4.559682846069336,4.690983005625049
696,4.125086037623131,4.5334014892578125,4.751310112835145
697,3.627091919662179,4.294583797454834,4.812618685414272
698,6.160945707015111,4.0696001052856445,4.874666766435695
699,4.905405798403731,4.681364059448242,4.937209480470689
700,5.312243522036817,4.768933296203613,4.999999999999998
701,5.786685600452599,4.948267459869385,5.062790519529308
702,4.651261864192585,5.21973991394043,5.125333233564302
703,4.862708462167117,5.22926664352417,5.187381314585726
704,5.583241775865145,4.998330593109131,5.2486898871648515
705,6.012682582546031,5.138036727905273,5.3090169943749475
706,4.820759760690529,5.301546096801758,5.368124552684675
707,4.918102498507071,5.135748863220215,5.425779291565072
708,6.045143630463626,5.134764671325684,5.481753674101712
709,5.021406123526554,5.349871635437012,5.535826794978996
710,6.028113464931766,5.2520833015441895,5.587785252292469
711,6.096864738758313,5.309635639190674,5.637423989748688
712,5.943020390196324,5.482612609863281,5.684547105928689
713,6.491185590655237,5.575198173522949,5.728968627421409
714,5.6577768287494,5.642637252807617,5.770513242775785
715,5.71020790201645,5.663790702819824,5.809016994374949
716,6.670072628795013,5.629716873168945,5.844327925502014
717,5.99228259515002,5.697963714599609,5.876306680043862
718,6.579739399188684,5.696890354156494,5.904827052466019
719,6.634077267360178,5.717565059661865,5.929776485888253
720,6.276092913217424,5.772564888000488,5.951056516295153
721,5.458739776291369,5.789432525634766,5.968583161128631
722,6.556284491057554,5.7205657958984375,5.982287250728688
723,5.133335660421528,5.7576799392700195,5.9921147013144775
724,5.643883234821279,5.649175643920898,5.998026728428272
725,6.351902635108686,5.550734519958496,6.0
726,5.513906927902299,5.586300849914551,5.998026728428272
727,6.005120430378846,5.572869300842285,5.992114701314478
728,6.204042256792569,5.527732849121094,5.982287250728688
729,5.072249397166502,5.629347801208496,5.968583161128631
730,6.316017009262831,5.552415370941162,5.951056516295155
731,6.760710544896564,5.57570219039917,5.929776485888253
732,6.483595572266954,5.703618049621582,5.904827052466019
733,6.710440993407601,5.740265846252441,5.876306680043865
734,5.352982240315738,5.7743024826049805,5.844327925502014
735,5.959504779990166,5.763376235961914,5.809016994374949
736,7.217563852326897,5.739803791046143,5.77051324277579
737,6.404201047514885,5.781826019287109,5.728968627421414
738,5.528860826274665,5.780384063720703,5.684547105928689
739,5.612679269077824,5.710424423217773,5.637423989748694
740,4.461910096073798,5.707332611083984,5.587785252292474
741,5.844905429238896,5.569544792175293,5.535826794978996
742,4.458080702725383,5.404833793640137,5.481753674101718
743,4.8061408063247155,5.087934970855713,5.425779291565078
744,4.891215205637635,4.951563358306885,5.368124552684675
745,5.4050314068125225,4.820165634155273,5.3090169943749475
746,4.881149321626263,4.999552249908447,5.248689887164859
747,4.958058470975516,4.819870471954346,5.187381314585726
748,4.7465544414646885,4.885173797607422,5.125333233564302
749,4.447677959420208,4.8520355224609375,5.062790519529315
750,3.9325296166870434,4.7443413734436035,5.000000000000005
751,4.691232285582809,4.44607400894165,4.937209480470689
752,4.146052908642997,4.430087566375732,4.874666766435702
753,3.590239953971952,4.266972541809082,4.812618685414278
754,3.880751480429817,4.053107261657715,4.751310112835145
755,5.216650651335898,3.9545345306396484,4.690983005625056
756,3.911748032125356,4.306905269622803,4.631875447315329
757,4.674551604747809,4.151687145233154,4.5742207084349245
758,4.136530160953707,4.273965835571289,4.518246325898286
759,5.001996585628739,4.297601699829102,4.464173205021008
760,4.1951595994826105,4.520978927612305,4.412214747707528
761,4.213290819521186,4.3130903244018555,4.362576010251309
762,4.852508176887743,4.322193145751953,4.3154528940713135
763,3.5305055759876454,4.400088310241699,4.271031372578588
764,3.9725298401887352,4.259764194488525,4.229486757224213
765,4.214379081759854,4.064210414886475,4.1909830056250525
766,3.6663378821631003,4.071088790893555,4.155672074497987
767,4.122279960782545,3.9669384956359863,4.1236933199561365
768,4.305689792659284,3.8571739196777344,4.095172947533983
769,4.0937731841138145,3.9762215614318848,4.070223514111749
770,4.492890513554577,3.990358352661133,4.048943483704846
771,4.485439014033043,4.072945594787598,4.03141683887137
772,3.652712074492513,4.198850631713867,4.017712749271313
773,3.704870525686926,4.091423034667969,4.007885298685522
774,4.351422490576734,3.9791202545166016,4.001973271571728
775,3.368417330284225,4.04261589050293,4.0
776,5.3576411691221955,3.8601651191711426,4.001973271571728
777,3.2594087806209022,4.2135009765625,4.007885298685522
778,4.787319926593207,4.105158805847168,4.017712749271311
779,3.7098657523817615,4.3148274421691895,4.031416838871367
780,4.351606381981518,4.177956581115723,4.0489434837048455
781,4.927964438226186,4.279751777648926,4.070223514111746
782,4.968027348124666,4.259817123413086,4.095172947533979
783,4.384294093507221,4.517072677612305,4.1236933199561365
784,4.718896716333366,4.430377006530762,4.155672074497983
785,4.784076816464487,4.562880516052246,4.190983005625048
786,4.805859708221511,4.632553577423096,4.229486757224213
787,4.3484120295376,4.619290828704834,4.271031372578588
788,5.246456986801848,4.487734317779541,4.315452894071308
789,3.9276484089942523,4.69707727432251,4.362576010251309
790,4.580631887494888,4.521377086639404,4.412214747707528
791,4.967156712807191,4.4848313331604,4.464173205021002
792,3.4537392072699076,4.554701328277588,4.518246325898286
793,4.509375071941843,4.371304512023926,4.5742207084349245
794,5.2768775938013865,4.24387264251709,4.6318754473153225
795,5.283893525031122,4.561226844787598,4.690983005625049
796,4.801772571959231,4.745920181274414,4.751310112835145
797,5.980162036659043,4.7147674560546875,4.812618685414271
798,6.255779817466896,5.141800403594971,4.874666766435695
799,6.2199449884366,5.422752857208252,4.937209480470688
800,5.664829382186071,5.5501604080200195,4.999999999999998
801,5.559708762386071,5.5708699226379395,5.062790519529307
802,4.989450408007081,5.60366678237915,5.125333233564302
803,5.167556816037681,5.481570243835449,5.187381314585718
804,5.050644611092529,5.328052997589111,5.248689887164844
805,6.0717218804459945,5.136483192443848,5.3090169943749475
806,5.888552378882004,5.271624565124512,5.368124552684681
807,6.236283484043062,5.351072311401367,5.425779291565072
808,4.672138479397692,5.522611618041992,5.481753674101711
809,5.210842880771954,5.428272247314453,5.535826794978995
810,5.9033060351120445,5.417366981506348,5.587785252292469
811,5.750307697468028,5.41836404800415,5.6374239897486875
812,6.420945667149347,5.412774562835693,5.684547105928684
813,5.831351738696089,5.492186546325684,5.728968627421414
814,5.306363097154601,5.579946994781494,5.770513242775789
815,6.225113659471187,5.559305667877197,5.809016994374949
816,5.371481038021339,5.606399059295654,5.844327925502014
817,5.1265538133693145,5.552907943725586,5.876306680043862
818,6.163138510441851,5.384615421295166,5.904827052466019
819,5.635228982659847,5.464810371398926,5.929776485888249
820,5.421474825048938,5.491135597229004,5.951056516295151
821,5.982768401827306,5.387030601501465,5.968583161128631
822,6.074783893170488,5.477756977081299,5.98228725072869
823,6.662533529185282,5.5772294998168945,5.9921147013144775
824,5.777417240513211,5.656490802764893,5.998026728428272
825,6.043037179656981,5.656228065490723,6.0
826,4.990342206298741,5.693018436431885,5.998026728428272
827,5.779159531454798,5.593425273895264,5.992114701314479
828,5.158143982067655,5.563431739807129,5.98228725072869
829,6.035678284948334,5.367012977600098,5.968583161128633
830,5.461080206494535,5.432729721069336,5.951056516295153
831,4.835749598451065,5.356221675872803,5.929776485888253
832,5.091252307867105,5.294442653656006,5.904827052466019
833,5.7749029860741,5.18137264251709,5.876306680043865
834,3.586559040131383,5.298446178436279,5.844327925502015
835,5.93152264136039,4.907902717590332,5.80901699437495
836,5.313608157519801,5.092152118682861,5.770513242775794
837,3.3279315469145083,5.161963939666748,5.728968627421414
838,5.573834209285677,4.885751724243164,5.684547105928685
839,5.088974611352123,4.919599533081055,5.637423989748688
840,4.323492995689945,5.0675811767578125,5.587785252292475
841,5.434555228947675,4.749449729919434,5.535826794978996
842,5.097985694027993,4.839565277099609,5.481753674101718
843,5.968796412692523,5.010406970977783,5.425779291565079
844,5.018307051425335,5.161527633666992,5.368124552684681
845,4.85522184870974,5.129522323608398,5.309016994374955
846,4.287861102669888,5.1455254554748535,5.248689887164852
847,4.461160649044787,4.928073406219482,5.187381314585726
848,5.5285852448661545,4.790517330169678,5.1253332335643025
849,5.041970379432199,4.777260780334473,5.062790519529315
850,3.5849044508658894,4.797494411468506,4.999999999999998
851,4.184456763887334,4.551738739013672,4.937209480470689
852,5.042885347649865,4.493167400360107,4.874666766435702
853,3.9583687853218663,4.6353654861450195,4.812618685414279
854,4.371609269855293,4.310465335845947,4.751310112835152
855,3.829293871518919,4.192524433135986,4.69098300562505
856,3.1941157872019508,4.166646480560303,4.6318754473153225
857,3.621787710805593,4.003868579864502,4.574220708434925
858,4.5032548208423515,3.7580294609069824,4.518246325898286
859,4.081442647254083,3.907102584838867,4.464173205021008
860,5.537232113892725,3.8754324913024902,4.412214747707528
861,4.579987582568368,4.371655464172363,4.362576010251315
862,3.8402940380972215,4.504772186279297,4.315452894071319
863,3.7282960964151473,4.447400093078613,4.271031372578588
864,3.798075074998153,4.284348487854004,4.229486757224208
865,4.689568837817063,4.201418876647949,4.1909830056250525
866,3.890914235554309,4.073433876037598,4.155672074497987
867,5.151948638382269,3.9521584510803223,4.1236933199561365
868,5.265701417782061,4.289653778076172,4.095172947533983
869,3.4601779740617014,4.608301639556885,4.070223514111749
870,4.852036040268661,4.480121612548828,4.048943483704848
871,4.191238422166449,4.537636756896973,4.031416838871368
872,3.6133533686641357,4.522129058837891,4.017712749271311
873,4.643299243652695,4.223963260650635,4.007885298685522
874,4.5642847794833035,4.142317771911621,4.001973271571728
875,5.49312596862337,4.295246124267578,4.0
876,4.415205776129389,4.559881210327148,4.001973271571728
877,4.716246755006295,4.557168006896973,4.007885298685522
878,4.868357132663327,4.675596714019775,4.017712749271309
879,4.485855111152663,4.71635103225708,4.031416838871367
880,4.974430021584738,4.670924186706543,4.048943483704848
881,4.488062271556174,4.598674297332764,4.070223514111749
882,4.583329639109922,4.582773208618164,4.095172947533979
883,4.553838199662555,4.550397872924805,4.1236933199561365
884,5.34058431737331,4.489499092102051,4.155672074497983
885,5.274776135423501,4.715290069580078,4.190983005625048
886,4.5733543598095885,4.814680099487305,4.229486757224208
887,5.3933298421492895,4.788238525390625,4.271031372578583
888,4.845547929505019,4.957887172698975,4.315452894071313
889,5.70880656527441,4.969858646392822,4.362576010251309
890,4.7873059079574825,5.092600345611572,4.412214747707528
891,3.764361406087759,4.991110324859619,4.464173205021002
892,4.92364437283177,4.813551902770996,4.518246325898286
893,5.357812997319275,4.738457679748535,4.5742207084349245
894,5.730500349350313,4.8779449462890625,4.631875447315315
895,5.806840802889655,4.967398643493652,4.690983005625049
896,5.126027455022214,5.183114051818848,4.751310112835151
897,4.751820455147401,5.271132469177246,4.812618685414278
898,5.14729568541001,5.20435094833374,4.874666766435694
899,4.672454620053841,5.16290807723999,4.937209480470688
900,4.563773803660516,4.965744495391846,4.999999999999998
901,5.317546104748001,4.717864990234375,5.062790519529307
902,4.9403911716632765,4.806268692016602,5.125333233564302
903,5.785859203603254,4.834160804748535,5.187381314585718
904,5.777779443872572,5.03348445892334,5.248689887164844
905,5.105624714811627,5.233564376831055,5.309016994374947
906,5.183620570691638,5.262683391571045,5.36812455268468
907,4.84146722181764,5.229640960693359,5.425779291565072
908,5.656488426176324,5.1779632568359375,5.481753674101711
909,5.193068729381827,5.19064474105835,5.535826794978995
910,4.4283672112486165,5.097467422485352,5.587785252292468
911,5.159332426119569,4.951416969299316,5.6374239897486875
912,4.96361685619834,4.958397388458252,5.684547105928684
913,6.095319833584143,4.963858604431152,5.728968627421414
914,6.638360062641588,5.147964000701904,5.770513242775789
915,5.779714238617219,5.456819534301758,5.809016994374949
916,5.331419189101975,5.558534622192383,5.844327925502014
917,5.862372024857845,5.5457258224487305,5.876306680043861
918,3.970804025210314,5.611055374145508,5.904827052466019
919,5.011584975225332,5.371572017669678,5.929776485888249
920,5.314067170140373,5.1004414558410645,5.951056516295151
921,5.629543174314028,5.038952350616455,5.968583161128631
922,5.9925411355227824,5.130758762359619,5.98228725072869
923,5.074387944142405,5.223318099975586,5.9921147013144775
924,6.7718170488142295,5.285825252532959,5.998026728428272
925,4.591501131622964,5.569574356079102,6.0
926,6.179179194749359,5.460115432739258,5.998026728428272
927,4.129669206654567,5.5467376708984375,5.992114701314479
928,5.715944910829133,5.308073043823242,5.98228725072869
929,6.080592825851211,5.399112701416016,5.968583161128634
930,5.5540910488184005,5.342423439025879,5.951056516295154
931,6.468747966582575,5.430567741394043,5.929776485888253
932,3.5860234810864418,5.521057605743408,5.904827052466019
933,6.225371994370134,5.40366268157959,5.876306680043865
934,4.733156495533909,5.506816387176514,5.844327925502015
935,4.8579701135792455,5.316511154174805,5.80901699437495
936,5.965263733932402,5.193462371826172,5.770513242775794
937,5.845696968959105,5.172574043273926,5.728968627421414
938,6.1668139130666155,5.404598712921143,5.684547105928685
939,5.789217921043621,5.439854621887207,5.637423989748688
940,4.644375026048503,5.532044410705566,5.587785252292475
941,4.2016570729987075,5.459630012512207,5.535826794978996
942,4.871375178740903,5.203370571136475,5.481753674101718
943,5.132857412393082,5.030319690704346,5.425779291565079
944,5.840029166829168,4.846770286560059,5.368124552684681
945,5.487342058856986,4.959660530090332,5.309016994374955
946,6.015743227297595,5.11124324798584,5.248689887164852
947,5.195788195661216,5.371772766113281,5.187381314585726
948,4.383731917090705,5.375512599945068,5.1253332335643025
949,4.524248877239416,5.235785484313965,5.062790519529315
950,4.848616047467343,4.999701499938965,5.000000000000006
951,5.409280120395707,4.880059242248535,4.937209480470689
952,4.27381781810826,4.811888694763184,4.874666766435702
953,4.718870017421162,4.618277072906494,4.812618685414279
954,4.846290085423123,4.660817623138428,4.751310112835152
955,4.3870283336533165,4.7132720947265625,4.69098300562505
956,5.3628288751712985,4.605459690093994,4.6318754473153225
957,5.036386953987501,4.6753926277160645,4.574220708434925
958,5.1151285417065635,4.802485466003418,4.518246325898287
959,4.324486339293553,4.879521369934082,4.464173205021008
960,4.18282812456582,4.752015590667725,4.412214747707528
961,4.423159087458055,4.665575981140137,4.362576010251315
962,5.444902028198559,4.475822448730469,4.315452894071319
963,5.431382583290918,4.659759044647217,4.271031372578588
964,4.331400765079218,4.794325828552246,4.229486757224208
965,4.183324073760639,4.737792015075684,4.1909830056250525
966,5.035247780451643,4.674295902252197,4.155672074497987
967,3.8516378296156817,4.788320541381836,4.123693319956137
968,3.905283981658121,4.469099044799805,4.095172947533983
969,3.4433139876091925,4.158731460571289,4.070223514111749
970,4.196054582135002,4.000873565673828,4.048943483704848
971,4.18571542762944,4.013599395751953,4.031416838871368
972,3.489578178841305,3.8778271675109863,4.017712749271311
973,5.347796907465047,3.808920383453369,4.007885298685522
974,4.209176339475978,4.238563537597656,4.001973271571728
975,3.3909475022257123,4.291589260101318,4.0
976,4.816870795359282,4.134822368621826,4.001973271571728
977,4.840186076254385,4.299598693847656,4.007885298685522
978,4.909893317616895,4.5047831535339355,4.017712749271309
979,5.409687841609814,4.457830429077148,4.031416838871367
980,3.903010765356523,4.743825435638428,4.048943483704848
981,4.205266253437571,4.687455177307129,4.070223514111749
982,3.4224453185196997,4.549474716186523,4.095172947533979
983,4.921414534078845,4.288875579833984,4.1236933199561365
984,5.063102728289264,4.35593318939209,4.155672074497983
985,4.543937151010475,4.36073112487793,4.190983005625048
986,4.503931502747753,4.442927360534668,4.229486757224208
987,4.931188978542153,4.47356653213501,4.271031372578583
988,4.034798141618442,4.67243766784668,4.315452894071313
989,3.5981058658371845,4.483531475067139,4.362576010251309
990,4.44731172648826,4.2027482986450195,4.4122147477075275
991,4.546040371727318,4.203265190124512,4.464173205021001
992,4.990181830767664,4.235072135925293,4.518246325898285
993,4.935885091410328,4.324268341064453,4.5742207084349245
994,5.160340433527841,4.506915092468262,4.631875447315315
995,4.721008118788574,4.753110408782959,4.690983005625048
996,4.755460015529378,4.7710795402526855,4.751310112835151
997,4.7910079840949225,4.784219264984131,4.812618685414278
998,3.46842166260362,4.743527889251709,4.874666766435694
999,4.103983244747635,4.47152042388916,4.937209480470688
